emp_no,first_name,last_name,to_date
16130,Kerryn,Belinskaya,9999-01-01
16134,Annemarie,Chaudhuri,9999-01-01
16138,Leucio,Krzyzanowski,9999-01-01
16154,Monique,Docker,9999-01-01
16185,Marin,Winter,9999-01-01
16192,Leandro,Sigstam,9999-01-01
16201,Krassimir,Olano,9999-01-01
16227,Hitomi,Vural,9999-01-01
16229,Ronnie,Lanzelotte,9999-01-01
16230,Ung,Babu,9999-01-01
16233,Sushant,Baba,9999-01-01
16234,Jacopo,Basart,9999-01-01
16246,Makato,Masaki,9999-01-01
16252,Carrsten,Mattern,9999-01-01
16266,Mikhail,Sethi,9999-01-01
16272,Shuho,Zeleznik,9999-01-01
16274,Sadun,Navazio,9999-01-01
16324,Billie,Bazzichi,9999-01-01
16337,Hironoby,Schaad,9999-01-01
16341,Boutros,Fendler,9999-01-01
16355,Nikolaos,Luca,9999-01-01
16364,Yifei,Gini,9999-01-01
16365,Janalee,Mellouli,9999-01-01
16377,Duri,Stanger,9999-01-01
16380,Zhilian,Chleq,9999-01-01
16382,Chaoyi,Talmon,9999-01-01
16383,Lidong,Czap,9999-01-01
16388,Subhankar,Georgatos,9999-01-01
16397,Shimshon,Cusworth,9999-01-01
16398,Limsoon,Krzyzanowski,9999-01-01
16399,Apostol,Collette,9999-01-01
16404,Rafols,Rabehasaina,9999-01-01
16412,Moss,Tokunaga,9999-01-01
16425,Idoia,Beerel,9999-01-01
16438,Abdulla,Demeyer,9999-01-01
16446,Jouko,Chinin,9999-01-01
16447,Zhiguo,Savasere,9999-01-01
16448,Tsvetan,Zwicker,9999-01-01
16453,Goncalo,Basart,9999-01-01
16471,Bogdan,Birta,9999-01-01
16479,Jixiang,Eiter,9999-01-01
16486,Sanjay,Perin,9999-01-01
16487,Arunas,Yemenis,9999-01-01
16490,Muzhong,Thiria,9999-01-01
16491,Emdad,Radwan,9999-01-01
16504,Mong,Cromarty,9999-01-01
16510,Mototsugu,Vecchio,9999-01-01
16537,Weidon,Seiwald,9999-01-01
16539,Gretta,Fetvedt,9999-01-01
16546,Sangeeta,Lanphier,9999-01-01
16549,Olivera,Thibadeau,9999-01-01
16551,Sadegh,Ranon,9999-01-01
16556,Mostafa,Hiltgen,9999-01-01
16567,Hein,Senzako,9999-01-01
16570,Uta,Matzen,9999-01-01
16580,Masaru,Valiente,9999-01-01
16607,Vishwani,Honglei,9999-01-01
16619,Arvind,Boguraev,9999-01-01
16657,Yongdong,Heyers,9999-01-01
16658,Florian,Soicher,9999-01-01
16672,Georgi,Peris,9999-01-01
16674,Duke,Takanami,9999-01-01
16679,Domenick,Cummings,9999-01-01
16683,Hatem,Ghandeharizadeh,9999-01-01
16716,Ramachenga,Zumaque,9999-01-01
16719,Sasan,Benantar,9999-01-01
16723,Mohd,Randt,9999-01-01
16729,Kirk,Broomell,9999-01-01
16731,Domenico,Versino,9999-01-01
16759,Vojin,Masaki,9999-01-01
16799,Shigeichiro,Bamford,9999-01-01
16801,Gila,Strooper,9999-01-01
16803,Ziva,Rohrbach,9999-01-01
16806,Sreekrishna,Dayana,9999-01-01
16808,Kiyokazu,Katiyar,9999-01-01
16851,Leon,Stasinski,9999-01-01
16852,Yefim,Fontet,9999-01-01
16862,JiYoung,Eppinger,9999-01-01
16864,Candido,Gecsel,9999-01-01
16869,Yakkov,Huttel,9999-01-01
16871,Munir,Stiles,9999-01-01
16875,Nikolaos,Radhakrishnan,9999-01-01
16880,Honesty,Bresenham,9999-01-01
16897,Charlene,Ebeling,9999-01-01
16910,Kazunori,Botman,9999-01-01
16919,Tesuya,Yurov,9999-01-01
16921,Evgueni,Yeung,9999-01-01
16954,Akhilish,Apsitis,9999-01-01
16955,Sangeeta,Marrakchi,9999-01-01
16969,Sanjit,Braccini,9999-01-01
16986,Hirochika,Gecseg,9999-01-01
16988,Xiong,Peron,9999-01-01
16993,Hongzue,Dahlbom,9999-01-01
16999,Bezalel,Sadowsky,9999-01-01
17012,Valdiodio,Petereit,9999-01-01
17018,Berhard,Tasistro,9999-01-01
17024,Ewing,Siepmann,9999-01-01
17041,Nishit,Montemayor,9999-01-01
17046,Fay,Kornyak,9999-01-01
17048,Christoph,Murthy,9999-01-01
17055,Marin,Wixon,9999-01-01
17063,Anoosh,Thiran,9999-01-01
17066,Heping,Ruther,9999-01-01
17068,Bodh,Gopalakrishnan,9999-01-01
17072,Richara,Bala,9999-01-01
17076,Gudjon,Hitomi,9999-01-01
17078,Gill,Hinsberger,9999-01-01
17081,Weiru,Murtafg,9999-01-01
17089,Rafail,Erman,9999-01-01
17098,Xuedong,Gelosh,9999-01-01
17101,Sandeepan,Compeau,9999-01-01
17102,Radhika,Garnick,9999-01-01
17103,Takahiro,Feldmann,9999-01-01
17120,Yifei,Polupanov,9999-01-01
17125,Akhilish,Zweizig,9999-01-01
17126,Matk,Schapire,9999-01-01
17143,Ziyad,Munke,9999-01-01
17146,Aemilian,Barbanera,9999-01-01
17158,Danai,Vecchio,9999-01-01
17159,Quingbo,Mitchem,9999-01-01
17160,Shay,Montemayor,9999-01-01
17163,Yurii,Papsdorf,9999-01-01
17199,Vasilis,Guardalben,9999-01-01
17215,Junichi,Langford,9999-01-01
17220,Lorien,Panwar,9999-01-01
17222,Leen,Muchinsky,9999-01-01
17235,Ronnie,Rissanen,9999-01-01
17236,Matk,Merro,9999-01-01
17245,Neven,Milicia,9999-01-01
17260,Abdulah,Famili,9999-01-01
17277,Arnd,Hopewell,9999-01-01
17280,Xuejia,Merle,9999-01-01
17285,Mario,Weiland,9999-01-01
17294,Shrikanth,Pietrzykowski,9999-01-01
17326,Arumugam,Ramsay,9999-01-01
17327,Yongmin,Gihr,9999-01-01
17329,Shaunak,Tyugu,9999-01-01
17336,Shigenori,Chaudhuri,9999-01-01
17339,Fan,Mullainathan,9999-01-01
17340,Yurii,Brookman,9999-01-01
17352,Muneo,Katiyar,9999-01-01
17355,Mingzeng,Weisert,9999-01-01
17384,Youngkon,Nooteboom,9999-01-01
17387,Shir,Serra,9999-01-01
17396,Valeri,Henders,9999-01-01
17397,Kenroku,Hardjono,9999-01-01
17412,Leni,Vilarrasa,9999-01-01
17436,Chirstian,Munawer,9999-01-01
17448,Makato,Belinskaya,9999-01-01
17468,Abdelghani,Irland,9999-01-01
17470,Genevieve,Lichtner,9999-01-01
17472,Murthy,Verhoeff,9999-01-01
17487,Gully,Staudhammer,9999-01-01
17489,Karlis,Vigier,9999-01-01
17500,Jinya,Bratsberg,9999-01-01
17505,Gunilla,Moffat,9999-01-01
17512,Frederique,Hofmeyr,9999-01-01
17520,Shahab,Keohane,9999-01-01
17539,Cathie,Uhrik,9999-01-01
17544,Kien,Marletta,9999-01-01
17552,Pradeep,Neiman,9999-01-01
17556,Makato,Tsukuda,9999-01-01
17559,Annemarie,Papastamatiou,9999-01-01
17573,Berthier,Deverell,9999-01-01
17576,Behnaam,Krybus,9999-01-01
17582,Kauko,Spieker,9999-01-01
17584,Emdad,Coorg,9999-01-01
17586,Lein,Halevi,9999-01-01
17629,Mostafa,Winter,9999-01-01
17647,Vasilis,Swab,9999-01-01
17657,Thanasis,Zucker,9999-01-01
17674,Adib,Braccini,9999-01-01
17677,Mingdong,Ramalingam,9999-01-01
17683,Bernt,Henders,9999-01-01
17688,Faiza,Cincotta,9999-01-01
17696,Feiyu,Kusalik,9999-01-01
17699,Radhia,Heping,9999-01-01
17704,Vatsa,Broomell,9999-01-01
17705,Toshimo,Mellouli,9999-01-01
17711,Owen,Katiyar,9999-01-01
17716,Josyula,Vitiello,9999-01-01
17728,Tsuneo,Lienhardt,9999-01-01
17742,Tru,Cappelletti,9999-01-01
17745,Hatem,Schreiter,9999-01-01
17778,Chirstian,Matzov,9999-01-01
17791,Matt,Stifter,9999-01-01
17798,Guangming,Suessmith,9999-01-01
17807,Jianhua,Glowinski,9999-01-01
17815,Shuji,Wissmann,9999-01-01
17816,Toshimo,Kenevan,9999-01-01
17834,Zhilian,Fiutem,9999-01-01
17840,Tonny,Sherertz,9999-01-01
17841,Hilary,Ramaiah,9999-01-01
17849,Mandell,Varker,9999-01-01
17869,Xiaocheng,Prochazka,9999-01-01
17871,Ebbe,Hedayat,9999-01-01
17874,Rutger,Minakawa,9999-01-01
17891,Isaac,Luiz,9999-01-01
17900,Sakthirel,Belinskaya,9999-01-01
17907,Kotesh,Bernini,9999-01-01
17916,Sukumar,Morrin,9999-01-01
17925,Adamantios,Baezner,9999-01-01
17973,Sanjit,Beidas,9999-01-01
17986,Oguz,Angelopoulos,9999-01-01
17995,Oldrich,Vickson,9999-01-01
18006,Vidya,Hanabata,9999-01-01
18013,Jiong,Shanbhogue,9999-01-01
18016,Somnath,Kaminger,9999-01-01
18018,Sasan,Schrooten,9999-01-01
18020,Adhemar,Pelz,9999-01-01
18030,Jasminko,Brookner,9999-01-01
18065,Chriss,Wroclawski,9999-01-01
18075,Lein,Goodrum,9999-01-01
18080,Satyanarayana,Rosar,9999-01-01
18099,Kazuhiko,Fendler,9999-01-01
18108,Sanjai,Genin,9999-01-01
18123,Kristinn,Hitomi,9999-01-01
18130,Claudi,Cairo,9999-01-01
18134,Ult,Pesch,9999-01-01
18138,Moni,Baezner,9999-01-01
18155,Dayanand,Danlos,9999-01-01
18181,Gregory,Beerel,9999-01-01
18208,Demin,Irland,9999-01-01
18210,Mabo,Radhakrishnan,9999-01-01
18212,Constantino,Journel,9999-01-01
18223,Gully,Mitchem,9999-01-01
18237,Limsoon,Tramer,9999-01-01
18242,Shichao,Demian,9999-01-01
18251,Alair,Panangaden,9999-01-01
18261,Shridhar,Baak,9999-01-01
18274,Yefim,Karnin,9999-01-01
18297,Guther,Nastansky,9999-01-01
18310,Ioana,Dalton,9999-01-01
18316,Hongzue,Msuda,9999-01-01
18322,Tonia,Lueh,9999-01-01
18323,Oddvar,Tiemann,9999-01-01
18333,Munehiro,Plesums,9999-01-01
18375,Gian,Debuse,9999-01-01
18376,Wayne,Stranks,9999-01-01
18382,Remko,Mattern,9999-01-01
18393,Wuxu,Aseltine,9999-01-01
18401,Vidya,Itzfeldt,9999-01-01
18402,Bernice,Ritzmann,9999-01-01
18427,Kiyomitsu,Qiwen,9999-01-01
18438,Chiradeep,Iacovou,9999-01-01
18443,Florina,Swick,9999-01-01
18448,Rosine,Bazelow,9999-01-01
18450,Takahito,Hoppenstand,9999-01-01
18454,Eric,Anido,9999-01-01
18459,Shuzo,Kavanagh,9999-01-01
18468,Kirk,Cunliffe,9999-01-01
18478,Mitsuyuki,Stranks,9999-01-01
18503,Mechthild,Marletta,9999-01-01
18511,Pascal,Marzano,9999-01-01
18532,Joydip,Onuegbe,9999-01-01
18542,Tiina,Anido,9999-01-01
18547,Gladys,Sankaranarayanan,9999-01-01
18571,Xinglin,Flowers,9999-01-01
18573,Zongyan,Baca,9999-01-01
18580,Mabo,Bamford,9999-01-01
18581,Mitsuyuki,Ranai,9999-01-01
18663,Rafols,Sridhar,9999-01-01
18664,Itzchak,Akaboshi,9999-01-01
18666,Hitofumi,Baja,9999-01-01
18671,Shan,Nastansky,9999-01-01
18673,Ohad,Orlowski,9999-01-01
18679,Roded,Lambe,9999-01-01
18701,Mori,Ratnakar,9999-01-01
18706,Debaprosad,Schicker,9999-01-01
18725,Cullen,Marchegay,9999-01-01
18728,Tzvetan,Luft,9999-01-01
18770,Fei,Yurek,9999-01-01
18771,Domenick,Haraldson,9999-01-01
18775,Shay,Akazan,9999-01-01
18784,Pohua,Hempstead,9999-01-01
18786,Guozhong,Veevers,9999-01-01
18789,Reinhold,Domenig,9999-01-01
18790,Florina,Rahier,9999-01-01
18799,Kshitij,Lunn,9999-01-01
18806,Akhilish,Petereit,9999-01-01
18809,Laurentiu,Munoz,9999-01-01
18811,Cheong,Oxenboll,9999-01-01
18817,Kristin,Xiaoshan,9999-01-01
18833,Roded,Majewski,9999-01-01
18835,Uwe,Lieblein,9999-01-01
18866,Fumiyo,Hettesheimer,9999-01-01
18888,Sajjan,Stassinopoulos,9999-01-01
18890,Pasqua,Litecky,9999-01-01
18919,Remco,Stille,9999-01-01
18921,Maren,Radwan,9999-01-01
18927,Muneo,Msuda,9999-01-01
18933,Barun,Panienski,9999-01-01
18943,Anneli,Rando,9999-01-01
18946,Gio,Warwick,9999-01-01
18955,Ziya,Flexer,9999-01-01
18979,Girolamo,Fujisawa,9999-01-01
18980,Weiye,Kawashimo,9999-01-01
18986,Pintsang,Babu,9999-01-01
18989,Goh,Quittner,9999-01-01
18994,Leszek,Mitsuhashi,9999-01-01
19006,Martina,Hempstead,9999-01-01
19012,Gal,Panangaden,9999-01-01
19014,Jiafu,Danecki,9999-01-01
19027,Ferdinand,Nanard,9999-01-01
19029,Khosrow,Jiang,9999-01-01
19031,Rosella,Pollock,9999-01-01
19035,Fuqing,Bellone,9999-01-01
19036,Sampalli,Vesna,9999-01-01
19037,Lucien,Bernardeschi,9999-01-01
19042,Rosita,Levergood,9999-01-01
19048,Nikolaus,Radhakrishnan,9999-01-01
19049,Breannda,Picht,9999-01-01
19051,Marek,Cappello,9999-01-01
19076,Hein,Ferretti,9999-01-01
19089,Badri,Ellozy,9999-01-01
19109,Jenwei,Denis,9999-01-01
19114,Jayson,Pietracaprina,9999-01-01
19120,Giri,Qiwen,9999-01-01
19129,Bowen,Jiafu,9999-01-01
19134,Seongbin,Bakhtari,9999-01-01
19147,Chaitali,Bennis,9999-01-01
19151,Jeanne,Peral,9999-01-01
19154,Inderjeet,Denna,9999-01-01
19160,Tetsurou,Jervis,9999-01-01
19162,Chinho,Fadgyas,9999-01-01
19192,Yinlin,Schusler,9999-01-01
19201,Arto,Sommen,9999-01-01
19205,Moto,Sinitsyn,9999-01-01
19206,Wanqing,Pellegrinelli,9999-01-01
19209,Berhard,Encarnacion,9999-01-01
19244,Guenter,Vitiello,9999-01-01
19249,Saniya,Iivonen,9999-01-01
19256,Rosita,Riexinger,9999-01-01
19259,Anoosh,Pelc,9999-01-01
19268,Adit,Papastamatiou,9999-01-01
19294,IEEE,Schoegge,9999-01-01
19310,Bouchung,Guerreiro,9999-01-01
19318,Xianlong,Halevi,9999-01-01
19328,Yannik,Smeets,9999-01-01
19329,Alair,Marletta,9999-01-01
19332,Changho,Khamsi,9999-01-01
19333,Sanjeeva,Schrooten,9999-01-01
19335,Susanta,Khalid,9999-01-01
19353,Mayumi,Schaar,9999-01-01
19356,Masato,Prenel,9999-01-01
19381,Xiahua,Holburn,9999-01-01
19393,Boaz,Back,9999-01-01
19394,Charmane,Bahl,9999-01-01
19397,Arnd,Diderrich,9999-01-01
19406,Sakthirel,Lindenbaum,9999-01-01
19419,Palash,Bernardeschi,9999-01-01
19422,Florian,Budinsky,9999-01-01
19425,Xuejia,Pettey,9999-01-01
19453,Baoqiu,Buescher,9999-01-01
19454,Taisook,Hutter,9999-01-01
19467,Mitchel,Ecklund,9999-01-01
19487,Huiqun,Cannane,9999-01-01
19488,Maris,Perly,9999-01-01
19493,Caolyn,Tramer,9999-01-01
19501,Kokou,Baranowski,9999-01-01
19503,Jaana,Papsdorf,9999-01-01
19511,Jamaludin,Fujisaki,9999-01-01
19515,Keiichiro,Gurbaxani,9999-01-01
19518,Genta,Vieri,9999-01-01
19543,Chaitali,Perl,9999-01-01
19546,Kwan,Penz,9999-01-01
19565,Zito,Riesenhuber,9999-01-01
19580,Stein,Tagansky,9999-01-01
19583,Edwin,Veccia,9999-01-01
19586,Hirochika,Minakawa,9999-01-01
19602,Sandeepan,Olivero,9999-01-01
19612,Chenxi,Erdmenger,9999-01-01
19616,Niranjan,Uchoa,9999-01-01
19617,Mircea,Landherr,9999-01-01
19621,Radhakrishnan,Albarhamtoshy,9999-01-01
19624,Younwoo,Wolniewicz,9999-01-01
19629,Stepehn,Matzke,9999-01-01
19633,Tayeb,Nourani,9999-01-01
19634,Phuoc,Etalle,9999-01-01
19637,Dipayan,Papastamatiou,9999-01-01
19639,Sibyl,Terlouw,9999-01-01
19640,Tonny,Francisci,9999-01-01
19644,Jackson,Isaac,9999-01-01
19653,Gay,Crooks,9999-01-01
19661,Sangeeta,Speckmann,9999-01-01
19663,Sverrir,Navazio,9999-01-01
19665,Khalid,Zielinski,9999-01-01
19667,Munenori,Matzel,9999-01-01
19669,Shem,Honiden,9999-01-01
19674,Mart,Varley,9999-01-01
19675,Isamu,Herath,9999-01-01
19678,Xiping,Plotkin,9999-01-01
19708,Ortrud,Biros,9999-01-01
19709,Xiaopeng,Asmuth,9999-01-01
19712,Kristine,Litzler,9999-01-01
19720,Kwangyoen,Maksimenko,9999-01-01
19723,Xuejun,Magalhaes,9999-01-01
19724,Visit,Hasham,9999-01-01
19728,Candido,Ramsey,9999-01-01
19737,Harngdar,Cools,9999-01-01
19738,Giri,Sury,9999-01-01
19744,Aleksander,Skafidas,9999-01-01
19758,Rildo,Birdsall,9999-01-01
19766,Saeed,Munke,9999-01-01
19771,Aral,Katalagarianos,9999-01-01
19777,Halsur,Ferretti,9999-01-01
19791,Kankanahalli,Azulay,9999-01-01
19804,Tamiya,Benzmuller,9999-01-01
19814,Subhrajyoti,Rosaz,9999-01-01
19826,Fox,Christ,9999-01-01
19828,Dannz,Maliniak,9999-01-01
19839,Tadahiro,Hempstead,9999-01-01
19841,Adil,Straney,9999-01-01
19843,Mohamadou,Peir,9999-01-01
19849,Weicheng,Serre,9999-01-01
19874,Xuejia,Kuzuoka,9999-01-01
19882,Thanasis,Demri,9999-01-01
19901,Tsvetan,Stasinski,9999-01-01
19904,Mototsugu,Rosenbaum,9999-01-01
19933,Taizo,Bharadwaj,9999-01-01
19940,Reinhard,Einsfeld,9999-01-01
19943,Shimshon,Schoegge,9999-01-01
19946,Owen,Levasseur,9999-01-01
19950,Jaroslava,Kusakari,9999-01-01
19955,IEEE,Conry,9999-01-01
19975,Mabry,Geffroy,9999-01-01
19982,Khatoun,Baba,9999-01-01
19984,Zhonghui,Taubenfeld,9999-01-01
19996,Berni,Chinen,9999-01-01
20006,Geoff,Birnbaum,9999-01-01
20013,Jaewoo,Lanphier,9999-01-01
20022,Felicidad,Bellone,9999-01-01
20024,Martine,Kambil,9999-01-01
20037,Tse,VanScheik,9999-01-01
20039,Udo,Harbusch,9999-01-01
20042,Margareta,Munck,9999-01-01
20043,Chikara,Adachi,9999-01-01
20055,Hairong,Swiss,9999-01-01
20059,Pranay,Panwar,9999-01-01
20060,Chrisa,Attimonelli,9999-01-01
20063,Guttorm,Carrere,9999-01-01
20065,Mana,Onuegbe,9999-01-01
20068,Masali,Rouquie,9999-01-01
20069,Guenter,Huhdanpaa,9999-01-01
20075,Mikhail,Oberman,9999-01-01
20091,Janalee,Bach,9999-01-01
20117,Yoshimitsu,Hanabata,9999-01-01
20119,Josyula,Shigei,9999-01-01
20121,Oldrich,Bazelow,9999-01-01
20148,Ibibia,Polupanov,9999-01-01
20159,Isamu,Valiente,9999-01-01
20169,Gil,Zuberek,9999-01-01
20170,Emdad,Himler,9999-01-01
20171,Kazuhira,Murtha,9999-01-01
20181,Thodoros,Wegerle,9999-01-01
20186,Jianhua,Narahari,9999-01-01
20189,Mark,Nanard,9999-01-01
20218,Ioana,Gihr,9999-01-01
20222,Baziley,Rettelbach,9999-01-01
20245,Halsur,Fujisawa,9999-01-01
20251,Cristinel,Unno,9999-01-01
20259,Yannik,Bratten,9999-01-01
20265,Amalendu,Willoner,9999-01-01
20266,Ekawit,Kakkad,9999-01-01
20284,Monique,Parascandalo,9999-01-01
20305,Gou,Birnbaum,9999-01-01
20316,Kellie,Krybus,9999-01-01
20325,Katsuyuki,England,9999-01-01
20334,Miquel,Frijda,9999-01-01
20336,Magy,Wolniewicz,9999-01-01
20339,Masami,Jumpertz,9999-01-01
20346,Jeong,Antonakopoulos,9999-01-01
20358,Arve,Peir,9999-01-01
20367,Bernt,Takanami,9999-01-01
20368,Denis,Samarati,9999-01-01
20392,Terresa,Sidje,9999-01-01
20402,Szabolcs,Shrader,9999-01-01
20403,Rildo,Reinhard,9999-01-01
20407,Pranas,Genther,9999-01-01
20408,Debatosh,Smailagic,9999-01-01
20425,True,Schapiro,9999-01-01
20435,Oguz,Homond,9999-01-01
20436,Rasiah,Kavraki,9999-01-01
20450,Abdelwaheb,Binkley,9999-01-01
20454,Nidapan,Gunderson,9999-01-01
20456,Sigeru,Highland,9999-01-01
20489,Boguslaw,Garrabrants,9999-01-01
20490,Soenke,Douceur,9999-01-01
20494,Lucien,Pagter,9999-01-01
20498,Suvo,Gini,9999-01-01
20528,Dines,Bednarek,9999-01-01
20530,Nevio,Katiyar,9999-01-01
20534,Rosita,Kalloufi,9999-01-01
20545,Woody,Chaudhury,9999-01-01
20548,Edwin,Bugrara,9999-01-01
20550,Koichi,Kabayashi,9999-01-01
20558,Toong,Panangaden,9999-01-01
20585,Bernd,Butterworth,9999-01-01
20586,Akeel,Clouatre,9999-01-01
20602,Martins,Dratva,9999-01-01
20606,Marjo,Speer,9999-01-01
20621,Arumugam,Navazio,9999-01-01
20624,Xiong,Nanard,9999-01-01
20625,Uno,Cusworth,9999-01-01
20626,Hercules,Varman,9999-01-01
20631,Masaki,Heiserman,9999-01-01
20635,Fumino,Baja,9999-01-01
20636,Hsiangchu,Collavizza,9999-01-01
20651,Alexius,Vickson,9999-01-01
20666,Shushma,Linares,9999-01-01
20674,Maria,Avouris,9999-01-01
20693,Yefim,Flasterstein,9999-01-01
20708,Aemilian,Arlazarov,9999-01-01
20716,Nikolaos,Basart,9999-01-01
20728,Billie,Sessa,9999-01-01
20751,Nitsan,Zyda,9999-01-01
20755,Jungsoon,Szilard,9999-01-01
20757,Ingemar,Taubman,9999-01-01
20765,Steve,Viele,9999-01-01
20766,Chenyi,Conry,9999-01-01
20793,Pranav,Luft,9999-01-01
20794,Shaz,Rathonyi,9999-01-01
20813,Srinidhi,Sinicrope,9999-01-01
20820,Otilia,DeMori,9999-01-01
20828,Brewster,Sewelson,9999-01-01
20836,Jingling,Alameldin,9999-01-01
20857,Jinxi,Werthner,9999-01-01
20860,Szabolcs,Michaels,9999-01-01
20881,Duangkaew,Hainaut,9999-01-01
20903,Yagil,Kemmerer,9999-01-01
20923,Menkae,Miara,9999-01-01
20929,Along,Hebden,9999-01-01
20958,Ashish,Eiron,9999-01-01
20964,Clyde,Erez,9999-01-01
20965,Tadanori,Bahl,9999-01-01
20968,Nimmagadda,Rijsenbrij,9999-01-01
20974,Hisao,Yavatkar,9999-01-01
20979,Pradeep,Kumaresan,9999-01-01
20987,Domenick,Rabejac,9999-01-01
21007,Christfried,Junet,9999-01-01
21011,Demin,Zedlitz,9999-01-01
21019,Oksana,Brodie,9999-01-01
21037,Kensei,Casley,9999-01-01
21044,Mack,Rajala,9999-01-01
21054,Saeko,Sichman,9999-01-01
21078,Shaw,Bolotov,9999-01-01
21092,Chikara,Montresor,9999-01-01
21109,Lech,Chenoweth,9999-01-01
21110,Shaowei,Solares,9999-01-01
21127,Ziyad,Coorg,9999-01-01
21133,Carrsten,Brizzi,9999-01-01
21138,Niteen,Haraldson,9999-01-01
21143,Mayumi,Hennings,9999-01-01
21157,Jouko,Demos,9999-01-01
21161,Irena,Moffat,9999-01-01
21165,Mingdong,Pfau,9999-01-01
21171,Emdad,Bressoud,9999-01-01
21192,Sajjad,Krohm,9999-01-01
21206,Krisda,Walstra,9999-01-01
21210,Yechiam,Gelosh,9999-01-01
21214,Weiru,Angelov,9999-01-01
21229,Vasilis,Collavizza,9999-01-01
21239,Krister,Chinin,9999-01-01
21251,Fatemeh,Riexinger,9999-01-01
21255,Jaewon,Baba,9999-01-01
21275,Waiman,Suppi,9999-01-01
21288,Nechama,Wendorf,9999-01-01
21312,Mani,Bahi,9999-01-01
21321,Laurentiu,Raney,9999-01-01
21336,Satosi,Veccia,9999-01-01
21347,Francesca,Ghalwash,9999-01-01
21361,Shooichi,Lally,9999-01-01
21363,Katsuyuki,Theuretzbacher,9999-01-01
21373,Gonzalo,Awdeh,9999-01-01
21391,Zijian,Pagter,9999-01-01
21396,Shaw,Manderick,9999-01-01
21402,Guadalupe,Gecsei,9999-01-01
21409,Hongzhu,Yoshimura,9999-01-01
21413,Laurentiu,Sherertz,9999-01-01
21421,Avishai,Yoshizawa,9999-01-01
21432,Kerhong,Weisert,9999-01-01
21444,Caolyn,Cronan,9999-01-01
21454,Zsolt,Pocchiola,9999-01-01
21470,Kousuke,Botman,9999-01-01
21479,Jeane,Kuszyk,9999-01-01
21505,Etsuo,Delaune,9999-01-01
21507,Mansur,Benzmuller,9999-01-01
21512,Pohua,Gornas,9999-01-01
21518,Minghong,Slaats,9999-01-01
21523,Eldridge,Lores,9999-01-01
21527,DeForest,Yurov,9999-01-01
21542,Miomir,Sherertz,9999-01-01
21547,Fatemeh,Crooks,9999-01-01
21548,Maren,Gimbel,9999-01-01
21555,Uinam,Biron,9999-01-01
21566,Angel,Demos,9999-01-01
21580,Debatosh,Morton,9999-01-01
21583,Elliott,Fasbender,9999-01-01
21585,Shalesh,Gelosh,9999-01-01
21588,Licheng,Masamoto,9999-01-01
21609,Sibyl,Pappas,9999-01-01
21612,Martial,Bardell,9999-01-01
21615,Shirish,Morrey,9999-01-01
21636,Munir,Erde,9999-01-01
21639,Caolyn,Domenig,9999-01-01
21642,Shaz,Erman,9999-01-01
21643,Yuuichi,Maksimenko,9999-01-01
21646,Gila,Guardalben,9999-01-01
21648,Mayuko,Fandrianto,9999-01-01
21660,Kwan,Casperson,9999-01-01
21663,Eberhardt,Serra,9999-01-01
21666,Remzi,Kroon,9999-01-01
21674,Kannan,Naumovich,9999-01-01
21675,Vishu,Genin,9999-01-01
21677,Zhensheng,Kavvadias,9999-01-01
21683,Jiang,Velasco,9999-01-01
21686,Kinh,Jansch,9999-01-01
21692,Reinhard,Hitomi,9999-01-01
21693,Palash,Schurmann,9999-01-01
21697,Billur,Luke,9999-01-01
21704,Xiaobin,Chorvat,9999-01-01
21705,Aleksandar,Luon,9999-01-01
21708,Angel,Lichtner,9999-01-01
21713,Guther,Boreale,9999-01-01
21741,Muneo,Raoux,9999-01-01
21751,Uinam,Savasere,9999-01-01
21754,Kenroku,Jonsson,9999-01-01
21758,Susumu,Picht,9999-01-01
21767,Supot,Lieblein,9999-01-01
21783,Domenick,Qiwen,9999-01-01
21808,Arra,Bharadwaj,9999-01-01
21820,Sanjay,Khasidashvili,9999-01-01
21832,Suzette,Vecchio,9999-01-01
21835,Mang,Luck,9999-01-01
21844,Feipei,Birta,9999-01-01
21848,Atreyi,Zhang,9999-01-01
21851,Falguni,Budinsky,9999-01-01
21859,Padma,Swen,9999-01-01
21877,Brigham,Biran,9999-01-01
21894,Marke,Yemenis,9999-01-01
21897,Sampalli,Kavanagh,9999-01-01
21908,Fen,Parfitt,9999-01-01
21920,Naftali,Schneeberger,9999-01-01
21926,Boguslaw,Aloisi,9999-01-01
21980,Gen,Miyakawa,9999-01-01
21984,Martine,Lemarechal,9999-01-01
21987,Dipankar,Fontet,9999-01-01
21994,Lech,Babb,9999-01-01
22008,Karlis,Ferretti,9999-01-01
22012,DeForest,Armand,9999-01-01
22023,Mart,Vidya,9999-01-01
22024,Weidon,Flexer,9999-01-01
22030,Lokesh,Hockney,9999-01-01
22054,Ottavia,Benveniste,9999-01-01
22066,Nakhoon,Roison,9999-01-01
22072,Kasturi,Pettit,9999-01-01
22081,Constantine,Baar,9999-01-01
22095,Breannda,Schlumberger,9999-01-01
22100,Vishwani,Spataro,9999-01-01
22111,Rasiah,Felcyn,9999-01-01
22121,Saeed,Pfau,9999-01-01
22133,Annemarie,Bernardeschi,9999-01-01
22135,Guiseppe,Nyrup,9999-01-01
22136,Naftali,Thiran,9999-01-01
22140,Susanne,Reghbati,9999-01-01
22146,Volkmar,Suermann,9999-01-01
22150,Kristina,Zweizig,9999-01-01
