emp_no,first_name,last_name,dept_name
16549,Olivera,Thibadeau,Finance
16551,Sadegh,Ranon,Development
16551,Sadegh,Ranon,Research
16556,Mostafa,Hiltgen,Development
16567,Hein,Senzako,Customer Service
16570,Uta,Matzen,Production
16580,Masaru,Valiente,Quality Management
16607,Vishwani,Honglei,Sales
16619,Arvind,Boguraev,Development
16657,Yongdong,Heyers,Production
16658,Florian,Soicher,Research
16672,Georgi,Peris,Sales
16674,Duke,Takanami,Development
16679,Domenick,Cummings,Development
16679,Domenick,Cummings,Research
16683,Hatem,Ghandeharizadeh,Production
16716,Ramachenga,Zumaque,Development
16719,Sasan,Benantar,Human Resources
16723,Mohd,Randt,Customer Service
16729,Kirk,Broomell,Finance
16731,Domenico,Versino,Development
16759,Vojin,Masaki,Development
16759,Vojin,Masaki,Research
16799,Shigeichiro,Bamford,Development
16801,Gila,Strooper,Development
16803,Ziva,Rohrbach,Development
16806,Sreekrishna,Dayana,Sales
16806,Sreekrishna,Dayana,Customer Service
16808,Kiyokazu,Katiyar,Sales
16851,Leon,Stasinski,Human Resources
16852,Yefim,Fontet,Production
16852,Yefim,Fontet,Customer Service
16862,JiYoung,Eppinger,Production
16862,JiYoung,Eppinger,Customer Service
16864,Candido,Gecsel,Production
16869,Yakkov,Huttel,Research
16871,Munir,Stiles,Production
16875,Nikolaos,Radhakrishnan,Development
16880,Honesty,Bresenham,Production
16897,Charlene,Ebeling,Quality Management
16910,Kazunori,Botman,Development
16910,Kazunori,Botman,Research
16919,Tesuya,Yurov,Production
16921,Evgueni,Yeung,Sales
16954,Akhilish,Apsitis,Marketing
16955,Sangeeta,Marrakchi,Research
16969,Sanjit,Braccini,Development
16986,Hirochika,Gecseg,Production
16988,Xiong,Peron,Finance
16993,Hongzue,Dahlbom,Sales
16999,Bezalel,Sadowsky,Production
16999,Bezalel,Sadowsky,Research
17012,Valdiodio,Petereit,Development
17018,Berhard,Tasistro,Development
17024,Ewing,Siepmann,Production
17041,Nishit,Montemayor,Customer Service
17046,Fay,Kornyak,Development
17048,Christoph,Murthy,Quality Management
17055,Marin,Wixon,Development
17063,Anoosh,Thiran,Sales
17066,Heping,Ruther,Development
17068,Bodh,Gopalakrishnan,Development
17068,Bodh,Gopalakrishnan,Research
17072,Richara,Bala,Customer Service
17076,Gudjon,Hitomi,Production
17076,Gudjon,Hitomi,Quality Management
17078,Gill,Hinsberger,Customer Service
17081,Weiru,Murtafg,Quality Management
17089,Rafail,Erman,Sales
17098,Xuedong,Gelosh,Development
17101,Sandeepan,Compeau,Development
17102,Radhika,Garnick,Sales
17103,Takahiro,Feldmann,Development
17103,Takahiro,Feldmann,Research
17120,Yifei,Polupanov,Human Resources
17125,Akhilish,Zweizig,Quality Management
17126,Matk,Schapire,Customer Service
17143,Ziyad,Munke,Production
17146,Aemilian,Barbanera,Sales
17158,Danai,Vecchio,Production
17158,Danai,Vecchio,Customer Service
17159,Quingbo,Mitchem,Development
17160,Shay,Montemayor,Production
17163,Yurii,Papsdorf,Development
17199,Vasilis,Guardalben,Research
17215,Junichi,Langford,Production
17220,Lorien,Panwar,Production
17222,Leen,Muchinsky,Development
17235,Ronnie,Rissanen,Development
17236,Matk,Merro,Production
17245,Neven,Milicia,Sales
17260,Abdulah,Famili,Development
17277,Arnd,Hopewell,Development
17280,Xuejia,Merle,Production
17285,Mario,Weiland,Finance
17294,Shrikanth,Pietrzykowski,Quality Management
17326,Arumugam,Ramsay,Development
17327,Yongmin,Gihr,Marketing
17329,Shaunak,Tyugu,Development
17329,Shaunak,Tyugu,Research
17336,Shigenori,Chaudhuri,Production
17339,Fan,Mullainathan,Production
17339,Fan,Mullainathan,Development
17340,Yurii,Brookman,Finance
17352,Muneo,Katiyar,Sales
17355,Mingzeng,Weisert,Development
17384,Youngkon,Nooteboom,Research
17387,Shir,Serra,Marketing
17396,Valeri,Henders,Production
17397,Kenroku,Hardjono,Quality Management
17412,Leni,Vilarrasa,Customer Service
17436,Chirstian,Munawer,Sales
17448,Makato,Belinskaya,Production
17448,Makato,Belinskaya,Development
17468,Abdelghani,Irland,Sales
17470,Genevieve,Lichtner,Production
17472,Murthy,Verhoeff,Marketing
17487,Gully,Staudhammer,Development
17489,Karlis,Vigier,Human Resources
17500,Jinya,Bratsberg,Production
17505,Gunilla,Moffat,Production
17512,Frederique,Hofmeyr,Production
17512,Frederique,Hofmeyr,Development
17520,Shahab,Keohane,Development
17539,Cathie,Uhrik,Development
17544,Kien,Marletta,Production
17552,Pradeep,Neiman,Finance
17556,Makato,Tsukuda,Finance
17559,Annemarie,Papastamatiou,Development
17559,Annemarie,Papastamatiou,Research
17573,Berthier,Deverell,Sales
17576,Behnaam,Krybus,Quality Management
17582,Kauko,Spieker,Development
17584,Emdad,Coorg,Human Resources
17586,Lein,Halevi,Customer Service
17629,Mostafa,Winter,Sales
17647,Vasilis,Swab,Sales
17657,Thanasis,Zucker,Production
17674,Adib,Braccini,Development
17677,Mingdong,Ramalingam,Development
17683,Bernt,Henders,Marketing
17683,Bernt,Henders,Sales
17688,Faiza,Cincotta,Production
17696,Feiyu,Kusalik,Production
17699,Radhia,Heping,Development
17704,Vatsa,Broomell,Research
17705,Toshimo,Mellouli,Production
17711,Owen,Katiyar,Development
17716,Josyula,Vitiello,Quality Management
17728,Tsuneo,Lienhardt,Research
17742,Tru,Cappelletti,Research
17745,Hatem,Schreiter,Development
17778,Chirstian,Matzov,Customer Service
17791,Matt,Stifter,Sales
17798,Guangming,Suessmith,Marketing
17807,Jianhua,Glowinski,Production
17815,Shuji,Wissmann,Development
17816,Toshimo,Kenevan,Production
17834,Zhilian,Fiutem,Development
17840,Tonny,Sherertz,Development
17841,Hilary,Ramaiah,Production
17849,Mandell,Varker,Human Resources
17869,Xiaocheng,Prochazka,Production
17869,Xiaocheng,Prochazka,Development
17871,Ebbe,Hedayat,Quality Management
17874,Rutger,Minakawa,Sales
17891,Isaac,Luiz,Development
17900,Sakthirel,Belinskaya,Development
17907,Kotesh,Bernini,Finance
17916,Sukumar,Morrin,Development
17925,Adamantios,Baezner,Quality Management
17973,Sanjit,Beidas,Development
17973,Sanjit,Beidas,Quality Management
17986,Oguz,Angelopoulos,Sales
17995,Oldrich,Vickson,Customer Service
18006,Vidya,Hanabata,Sales
18006,Vidya,Hanabata,Customer Service
18013,Jiong,Shanbhogue,Development
18016,Somnath,Kaminger,Sales
18018,Sasan,Schrooten,Sales
18020,Adhemar,Pelz,Research
18030,Jasminko,Brookner,Production
18065,Chriss,Wroclawski,Sales
18075,Lein,Goodrum,Quality Management
18080,Satyanarayana,Rosar,Production
18080,Satyanarayana,Rosar,Development
18099,Kazuhiko,Fendler,Development
18108,Sanjai,Genin,Sales
18123,Kristinn,Hitomi,Customer Service
18130,Claudi,Cairo,Research
18134,Ult,Pesch,Development
18138,Moni,Baezner,Development
18138,Moni,Baezner,Research
18155,Dayanand,Danlos,Production
18181,Gregory,Beerel,Customer Service
18208,Demin,Irland,Human Resources
18210,Mabo,Radhakrishnan,Development
18212,Constantino,Journel,Customer Service
18223,Gully,Mitchem,Production
18223,Gully,Mitchem,Research
18237,Limsoon,Tramer,Production
18242,Shichao,Demian,Production
18251,Alair,Panangaden,Research
18261,Shridhar,Baak,Development
18274,Yefim,Karnin,Sales
18297,Guther,Nastansky,Sales
18310,Ioana,Dalton,Development
18316,Hongzue,Msuda,Development
18322,Tonia,Lueh,Production
18323,Oddvar,Tiemann,Development
18323,Oddvar,Tiemann,Quality Management
18333,Munehiro,Plesums,Production
18375,Gian,Debuse,Human Resources
18376,Wayne,Stranks,Production
18382,Remko,Mattern,Development
18393,Wuxu,Aseltine,Production
18401,Vidya,Itzfeldt,Sales
18402,Bernice,Ritzmann,Customer Service
18427,Kiyomitsu,Qiwen,Finance
18438,Chiradeep,Iacovou,Quality Management
18443,Florina,Swick,Sales
18448,Rosine,Bazelow,Development
18450,Takahito,Hoppenstand,Finance
18454,Eric,Anido,Sales
18459,Shuzo,Kavanagh,Customer Service
18468,Kirk,Cunliffe,Development
18478,Mitsuyuki,Stranks,Production
18503,Mechthild,Marletta,Production
18511,Pascal,Marzano,Development
18532,Joydip,Onuegbe,Finance
18542,Tiina,Anido,Development
18547,Gladys,Sankaranarayanan,Production
18571,Xinglin,Flowers,Development
18573,Zongyan,Baca,Finance
18580,Mabo,Bamford,Production
18581,Mitsuyuki,Ranai,Sales
18581,Mitsuyuki,Ranai,Customer Service
18663,Rafols,Sridhar,Production
18664,Itzchak,Akaboshi,Sales
18666,Hitofumi,Baja,Development
18666,Hitofumi,Baja,Research
18671,Shan,Nastansky,Development
18673,Ohad,Orlowski,Development
18679,Roded,Lambe,Sales
18701,Mori,Ratnakar,Sales
18706,Debaprosad,Schicker,Sales
18725,Cullen,Marchegay,Sales
18728,Tzvetan,Luft,Development
18770,Fei,Yurek,Quality Management
18771,Domenick,Haraldson,Sales
18775,Shay,Akazan,Development
18784,Pohua,Hempstead,Finance
18786,Guozhong,Veevers,Production
18786,Guozhong,Veevers,Development
18789,Reinhold,Domenig,Sales
18790,Florina,Rahier,Development
18799,Kshitij,Lunn,Research
18806,Akhilish,Petereit,Finance
18809,Laurentiu,Munoz,Sales
18811,Cheong,Oxenboll,Research
18817,Kristin,Xiaoshan,Human Resources
18833,Roded,Majewski,Development
18835,Uwe,Lieblein,Development
18866,Fumiyo,Hettesheimer,Production
18866,Fumiyo,Hettesheimer,Quality Management
18888,Sajjan,Stassinopoulos,Development
18890,Pasqua,Litecky,Human Resources
18919,Remco,Stille,Production
18921,Maren,Radwan,Development
18927,Muneo,Msuda,Development
18933,Barun,Panienski,Development
18943,Anneli,Rando,Marketing
18946,Gio,Warwick,Production
18955,Ziya,Flexer,Production
18979,Girolamo,Fujisawa,Production
18979,Girolamo,Fujisawa,Quality Management
18980,Weiye,Kawashimo,Development
18986,Pintsang,Babu,Finance
18989,Goh,Quittner,Human Resources
18994,Leszek,Mitsuhashi,Sales
19006,Martina,Hempstead,Development
19012,Gal,Panangaden,Sales
19014,Jiafu,Danecki,Sales
19027,Ferdinand,Nanard,Production
19029,Khosrow,Jiang,Development
19031,Rosella,Pollock,Sales
19035,Fuqing,Bellone,Production
19035,Fuqing,Bellone,Customer Service
19036,Sampalli,Vesna,Finance
19037,Lucien,Bernardeschi,Quality Management
19042,Rosita,Levergood,Production
19048,Nikolaus,Radhakrishnan,Sales
19049,Breannda,Picht,Human Resources
19051,Marek,Cappello,Development
19076,Hein,Ferretti,Human Resources
19089,Badri,Ellozy,Development
19109,Jenwei,Denis,Sales
19114,Jayson,Pietracaprina,Finance
19120,Giri,Qiwen,Development
19129,Bowen,Jiafu,Production
19129,Bowen,Jiafu,Quality Management
19134,Seongbin,Bakhtari,Sales
19147,Chaitali,Bennis,Sales
19151,Jeanne,Peral,Research
19154,Inderjeet,Denna,Marketing
19160,Tetsurou,Jervis,Sales
19160,Tetsurou,Jervis,Customer Service
19162,Chinho,Fadgyas,Production
19192,Yinlin,Schusler,Development
19201,Arto,Sommen,Sales
19205,Moto,Sinitsyn,Sales
19206,Wanqing,Pellegrinelli,Production
19209,Berhard,Encarnacion,Human Resources
19244,Guenter,Vitiello,Human Resources
19249,Saniya,Iivonen,Production
19249,Saniya,Iivonen,Quality Management
19256,Rosita,Riexinger,Customer Service
19259,Anoosh,Pelc,Development
19268,Adit,Papastamatiou,Production
19294,IEEE,Schoegge,Development
19310,Bouchung,Guerreiro,Development
19310,Bouchung,Guerreiro,Research
19318,Xianlong,Halevi,Sales
19318,Xianlong,Halevi,Customer Service
19328,Yannik,Smeets,Production
19328,Yannik,Smeets,Quality Management
19329,Alair,Marletta,Production
19332,Changho,Khamsi,Quality Management
19333,Sanjeeva,Schrooten,Development
19335,Susanta,Khalid,Research
19353,Mayumi,Schaar,Development
19356,Masato,Prenel,Marketing
19356,Masato,Prenel,Customer Service
19381,Xiahua,Holburn,Sales
19393,Boaz,Back,Research
19394,Charmane,Bahl,Finance
19394,Charmane,Bahl,Human Resources
19397,Arnd,Diderrich,Customer Service
19406,Sakthirel,Lindenbaum,Production
19419,Palash,Bernardeschi,Sales
19422,Florian,Budinsky,Production
19422,Florian,Budinsky,Quality Management
19425,Xuejia,Pettey,Development
19453,Baoqiu,Buescher,Customer Service
19454,Taisook,Hutter,Human Resources
19467,Mitchel,Ecklund,Customer Service
19487,Huiqun,Cannane,Development
19488,Maris,Perly,Development
19493,Caolyn,Tramer,Production
19501,Kokou,Baranowski,Finance
19503,Jaana,Papsdorf,Production
19511,Jamaludin,Fujisaki,Marketing
19515,Keiichiro,Gurbaxani,Development
19518,Genta,Vieri,Finance
19518,Genta,Vieri,Human Resources
19543,Chaitali,Perl,Development
19546,Kwan,Penz,Production
19565,Zito,Riesenhuber,Production
19580,Stein,Tagansky,Sales
19583,Edwin,Veccia,Production
19583,Edwin,Veccia,Research
19586,Hirochika,Minakawa,Development
19602,Sandeepan,Olivero,Production
19612,Chenxi,Erdmenger,Marketing
19612,Chenxi,Erdmenger,Customer Service
19616,Niranjan,Uchoa,Development
19617,Mircea,Landherr,Production
19621,Radhakrishnan,Albarhamtoshy,Development
19624,Younwoo,Wolniewicz,Sales
19629,Stepehn,Matzke,Sales
19633,Tayeb,Nourani,Development
19634,Phuoc,Etalle,Sales
19637,Dipayan,Papastamatiou,Development
19639,Sibyl,Terlouw,Human Resources
19640,Tonny,Francisci,Production
19640,Tonny,Francisci,Quality Management
19644,Jackson,Isaac,Production
19653,Gay,Crooks,Development
19661,Sangeeta,Speckmann,Research
19663,Sverrir,Navazio,Sales
19665,Khalid,Zielinski,Development
19667,Munenori,Matzel,Marketing
19669,Shem,Honiden,Sales
19674,Mart,Varley,Customer Service
19675,Isamu,Herath,Sales
19678,Xiping,Plotkin,Development
19708,Ortrud,Biros,Sales
19709,Xiaopeng,Asmuth,Production
19712,Kristine,Litzler,Customer Service
19720,Kwangyoen,Maksimenko,Development
19723,Xuejun,Magalhaes,Sales
19724,Visit,Hasham,Sales
19728,Candido,Ramsey,Sales
19737,Harngdar,Cools,Production
19737,Harngdar,Cools,Quality Management
19738,Giri,Sury,Marketing
19744,Aleksander,Skafidas,Development
19758,Rildo,Birdsall,Development
19766,Saeed,Munke,Customer Service
19771,Aral,Katalagarianos,Finance
19777,Halsur,Ferretti,Sales
19791,Kankanahalli,Azulay,Production
19804,Tamiya,Benzmuller,Finance
19814,Subhrajyoti,Rosaz,Research
19826,Fox,Christ,Sales
19828,Dannz,Maliniak,Quality Management
19839,Tadahiro,Hempstead,Development
19841,Adil,Straney,Sales
19843,Mohamadou,Peir,Marketing
19849,Weicheng,Serre,Sales
19874,Xuejia,Kuzuoka,Sales
19882,Thanasis,Demri,Human Resources
19901,Tsvetan,Stasinski,Human Resources
19904,Mototsugu,Rosenbaum,Production
19933,Taizo,Bharadwaj,Human Resources
19940,Reinhard,Einsfeld,Sales
19943,Shimshon,Schoegge,Production
19946,Owen,Levasseur,Finance
19950,Jaroslava,Kusakari,Development
19955,IEEE,Conry,Sales
19955,IEEE,Conry,Customer Service
19975,Mabry,Geffroy,Production
19975,Mabry,Geffroy,Development
19982,Khatoun,Baba,Quality Management
19984,Zhonghui,Taubenfeld,Production
19984,Zhonghui,Taubenfeld,Customer Service
19996,Berni,Chinen,Production
20006,Geoff,Birnbaum,Development
20013,Jaewoo,Lanphier,Development
20022,Felicidad,Bellone,Development
20024,Martine,Kambil,Production
20037,Tse,VanScheik,Development
20039,Udo,Harbusch,Finance
20042,Margareta,Munck,Sales
20043,Chikara,Adachi,Development
20055,Hairong,Swiss,Human Resources
20059,Pranay,Panwar,Development
20060,Chrisa,Attimonelli,Development
20063,Guttorm,Carrere,Production
20063,Guttorm,Carrere,Research
20065,Mana,Onuegbe,Finance
20068,Masali,Rouquie,Production
20069,Guenter,Huhdanpaa,Human Resources
20075,Mikhail,Oberman,Development
20091,Janalee,Bach,Human Resources
20117,Yoshimitsu,Hanabata,Production
20117,Yoshimitsu,Hanabata,Customer Service
20119,Josyula,Shigei,Production
20121,Oldrich,Bazelow,Human Resources
20148,Ibibia,Polupanov,Sales
20159,Isamu,Valiente,Production
20169,Gil,Zuberek,Development
20170,Emdad,Himler,Marketing
20170,Emdad,Himler,Sales
20171,Kazuhira,Murtha,Production
20181,Thodoros,Wegerle,Marketing
20181,Thodoros,Wegerle,Sales
20186,Jianhua,Narahari,Production
20189,Mark,Nanard,Production
20189,Mark,Nanard,Customer Service
20218,Ioana,Gihr,Production
20218,Ioana,Gihr,Quality Management
20222,Baziley,Rettelbach,Marketing
20245,Halsur,Fujisawa,Development
20251,Cristinel,Unno,Development
20259,Yannik,Bratten,Quality Management
20265,Amalendu,Willoner,Production
20266,Ekawit,Kakkad,Sales
20284,Monique,Parascandalo,Development
20305,Gou,Birnbaum,Marketing
20305,Gou,Birnbaum,Sales
20316,Kellie,Krybus,Customer Service
20325,Katsuyuki,England,Sales
20334,Miquel,Frijda,Development
20336,Magy,Wolniewicz,Production
20339,Masami,Jumpertz,Development
20346,Jeong,Antonakopoulos,Production
20358,Arve,Peir,Production
20367,Bernt,Takanami,Development
20368,Denis,Samarati,Customer Service
20392,Terresa,Sidje,Development
20402,Szabolcs,Shrader,Production
20403,Rildo,Reinhard,Quality Management
20407,Pranas,Genther,Production
20408,Debatosh,Smailagic,Development
20425,True,Schapiro,Customer Service
20435,Oguz,Homond,Sales
20436,Rasiah,Kavraki,Finance
20450,Abdelwaheb,Binkley,Development
20454,Nidapan,Gunderson,Development
20456,Sigeru,Highland,Development
20489,Boguslaw,Garrabrants,Development
20490,Soenke,Douceur,Development
20490,Soenke,Douceur,Customer Service
20494,Lucien,Pagter,Sales
20498,Suvo,Gini,Development
20528,Dines,Bednarek,Research
20530,Nevio,Katiyar,Development
20534,Rosita,Kalloufi,Sales
20545,Woody,Chaudhury,Sales
20548,Edwin,Bugrara,Human Resources
20550,Koichi,Kabayashi,Development
20558,Toong,Panangaden,Human Resources
20585,Bernd,Butterworth,Development
20586,Akeel,Clouatre,Production
20602,Martins,Dratva,Production
20602,Martins,Dratva,Quality Management
20606,Marjo,Speer,Customer Service
20621,Arumugam,Navazio,Sales
20624,Xiong,Nanard,Development
20625,Uno,Cusworth,Production
20626,Hercules,Varman,Production
20631,Masaki,Heiserman,Production
20635,Fumino,Baja,Production
20636,Hsiangchu,Collavizza,Finance
20651,Alexius,Vickson,Development
20666,Shushma,Linares,Development
20674,Maria,Avouris,Marketing
20693,Yefim,Flasterstein,Development
20708,Aemilian,Arlazarov,Sales
20716,Nikolaos,Basart,Human Resources
20728,Billie,Sessa,Sales
20751,Nitsan,Zyda,Marketing
20755,Jungsoon,Szilard,Production
20757,Ingemar,Taubman,Production
20765,Steve,Viele,Sales
20766,Chenyi,Conry,Quality Management
20793,Pranav,Luft,Development
20794,Shaz,Rathonyi,Production
20794,Shaz,Rathonyi,Development
20813,Srinidhi,Sinicrope,Sales
20820,Otilia,DeMori,Production
20828,Brewster,Sewelson,Human Resources
20836,Jingling,Alameldin,Sales
20857,Jinxi,Werthner,Research
20860,Szabolcs,Michaels,Quality Management
20881,Duangkaew,Hainaut,Production
20903,Yagil,Kemmerer,Development
20923,Menkae,Miara,Sales
20929,Along,Hebden,Production
20958,Ashish,Eiron,Development
20964,Clyde,Erez,Sales
20965,Tadanori,Bahl,Production
20965,Tadanori,Bahl,Quality Management
20968,Nimmagadda,Rijsenbrij,Development
20974,Hisao,Yavatkar,Marketing
20974,Hisao,Yavatkar,Sales
20979,Pradeep,Kumaresan,Sales
20987,Domenick,Rabejac,Human Resources
21007,Christfried,Junet,Sales
21011,Demin,Zedlitz,Production
21019,Oksana,Brodie,Human Resources
21037,Kensei,Casley,Human Resources
21044,Mack,Rajala,Production
21054,Saeko,Sichman,Production
21078,Shaw,Bolotov,Production
21092,Chikara,Montresor,Quality Management
21109,Lech,Chenoweth,Development
21110,Shaowei,Solares,Sales
21127,Ziyad,Coorg,Production
21133,Carrsten,Brizzi,Marketing
21133,Carrsten,Brizzi,Sales
21138,Niteen,Haraldson,Sales
21143,Mayumi,Hennings,Sales
21157,Jouko,Demos,Quality Management
21161,Irena,Moffat,Human Resources
21165,Mingdong,Pfau,Development
21171,Emdad,Bressoud,Customer Service
21192,Sajjad,Krohm,Production
21192,Sajjad,Krohm,Development
21206,Krisda,Walstra,Production
21210,Yechiam,Gelosh,Production
21214,Weiru,Angelov,Development
21229,Vasilis,Collavizza,Development
21239,Krister,Chinin,Research
21251,Fatemeh,Riexinger,Development
21255,Jaewon,Baba,Research
21275,Waiman,Suppi,Marketing
21275,Waiman,Suppi,Human Resources
21288,Nechama,Wendorf,Development
21312,Mani,Bahi,Development
21321,Laurentiu,Raney,Production
21321,Laurentiu,Raney,Development
21336,Satosi,Veccia,Production
21347,Francesca,Ghalwash,Customer Service
